Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
701428716,"Sep 5, 2016, 2:59:33 PM","Off road, on road, off road, on road",Ride,"",2825,15.89,153.0,12,false,,Rockhopper,activities/772768713.tcx.gz,87.0999984741211,15.422100067138672,2825.0,2653.0,15894.5,12.699999809265137,,132.9598846435547,,50.099998474121094,117.19999694824219,14.0,0.0006291484460234642,,,,,153.0,123.38257598876953,,212.37576293945312,628.2283935546875,,,12.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
705685442,"Sep 9, 2016, 4:47:34 AM",Morning Ride,Ride,,7284,47.70,,,false,,Rockhopper,activities/705685442.gpx,87.0999984741211,15.422100067138672,7284.0,6699.0,47704.6015625,13.800000190734863,,237.46702575683594,,41.0,125.0,9.199999809265137,0.00020962339476682246,,,,,,,,269.3720703125,2012.043212890625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
710772533,"Sep 13, 2016, 12:23:33 PM",Very hot lunchtime ride,Ride,"",4436,28.50,156.0,35,false,,Rockhopper,activities/782980979.tcx.gz,90.0,15.422100067138672,4436.0,4257.0,28500.19921875,11.899999618530273,,225.13134765625,,50.400001525878906,125.0,14.300000190734863,-0.0003508747322484851,,,,,156.0,140.58505249023438,,242.79347229003906,1152.4302978515625,,,35.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
719883387,"Sep 21, 2016, 11:14:45 AM",Let some air out of the tyres and explore off road,Ride,"",5932,20.24,,,false,,Rockhopper,activities/719883387.gpx,90.0,15.422100067138672,5932.0,4931.0,20241.900390625,12.600000381469727,,153.8882293701172,,33.79999923706055,116.0,7.900000095367432,0.0004940247745253146,,,,,,,,149.08135986328125,819.6570434570312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
721845497,"Sep 23, 2016, 5:40:16 AM",Beautiful Morning Ride. Shame about gps fail.,Ride,"",5134,30.88,,,false,,Rockhopper,activities/721845497.gpx,90.0,15.422100067138672,5134.0,4274.0,30880.80078125,14.300000190734863,,153.88848876953125,,45.5,114.9000015258789,6.099999904632568,-0.10427191108465195,,,,,,,,256.76300048828125,1223.606689453125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,media/8eae6882-068b-43ea-a9ce-5f698cc86a46.jpg|media/39f9f5df-42ae-41b0-a8be-bde8747b6bd1.jpg|media/4c689aff-d6e1-4473-b8f9-b6d68503fcb7.jpg|media/dfc9739b-7537-4d20-8d87-df46e2bb3cbd.jpg|media/b3b48116-8f2f-43e3-a37a-d633955674ea.jpg|media/f4221f86-01ea-4afa-bd65-5a7a40efbf38.jpg|media/808caff5-6c93-43c7-bf18-ac01cfce9513.jpg
721940380,"Sep 23, 2016, 4:44:00 AM",Manual entry for failed GPS on Beautifil Morning Ride,Ride,"",3360,21.24,,,false,,Rockhopper,,90.0,15.422100067138672,3360.0,3360.0,21243.30078125,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
735199838,"Oct 5, 2016, 1:55:46 PM",Lunchtime Ride to test new chain,Ride,,3645,17.98,,,false,,Rockhopper,activities/735199838.gpx,89.5,15.422100067138672,3645.0,3270.0,17987.599609375,15.199999809265137,,152.99917602539062,153.19900512695312,33.900001525878906,111.0,12.699999809265137,-0.001111877034418285,,,,,,,,208.3634033203125,759.701904296875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
739545387,"Oct 9, 2016, 2:59:34 PM",Afternoon Ride,Ride,,3700,25.07,,,false,,Rockhopper,activities/739545387.gpx,89.5,15.422100067138672,3700.0,3465.0,25076.099609375,12.199999809265137,,160.5682373046875,160.5679931640625,42.0,125.0999984741211,8.399999618530273,0.0,,,,,,,,280.24041748046875,1082.7001953125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
747539534,"Oct 17, 2016, 10:46:41 AM",Windy Lunch Ride,Ride,,8258,54.57,,,false,,Rockhopper,activities/747539534.gpx,91.0999984741211,15.422100067138672,8258.0,7687.0,54574.3984375,13.600000381469727,,331.7688903808594,331.66900634765625,50.099998474121094,125.0,8.300000190734863,0.00018323610129300505,,,,,,,,268.22393798828125,2298.94921875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
751379708,"Oct 21, 2016, 10:18:18 AM",Lunch Ride,Ride,,9522,64.58,,,false,,Rockhopper,activities/751379708.gpx,91.0999984741211,15.422100067138672,9522.0,9009.0,64583.80078125,13.899999618530273,,393.25555419921875,,41.70000076293945,125.0,8.399999618530273,0.00015483758761547506,,,,,,,,271.666748046875,2728.904541015625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
774387490,"Nov 13, 2016, 2:12:47 PM",Afternoon Ride,Ride,,3271,22.27,,,false,,Rockhopper,activities/774387490.gpx,89.0999984741211,15.422100067138672,3271.0,3111.0,22277.099609375,13.300000190734863,,127.9109878540039,,43.900001525878906,125.19999694824219,8.600000381469727,0.0004488914564717561,,,,,,,,272.4447326660156,945.0476684570312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
789738107,"Nov 30, 2016, 12:42:37 PM",Lunch Ride,Ride,,5060,31.75,,,false,,Rockhopper,activities/789738107.gpx,89.0999984741211,15.422100067138672,5060.0,4672.0,31758.599609375,13.399999618530273,,217.25894165039062,,32.900001525878906,117.30000305175781,7.900000095367432,-0.0006297506624832749,,,,,,,,246.65235900878906,1284.8792724609375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
799253578,"Dec 11, 2016, 8:58:36 AM",Morning Ride,Ride,,4814,31.84,,,false,,Rockhopper,activities/799253578.gpx,91.19999694824219,15.422100067138672,4814.0,4658.0,31847.30078125,15.300000190734863,,217.4579315185547,,33.5,117.19999694824219,7.800000190734863,0.0,,,,,,,,253.10191345214844,1314.5283203125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
805095247,"Dec 18, 2016, 7:32:56 AM",Morning Ride,Ride,,4841,29.54,,,false,,Rockhopper,activities/805095247.gpx,91.19999694824219,15.422100067138672,4841.0,4465.0,29548.30078125,15.699999809265137,,222.0079345703125,222.30799865722656,33.0,117.19999694824219,7.800000190734863,-0.0010152868926525116,,,,,,,,243.30715942382812,1211.2978515625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
820695213,"Jan 4, 2017, 8:59:39 AM",Pre-work ride in rain and wind,Ride,Why did I eat and drink so much over Christmas? ,3760,24.50,,,false,,Rockhopper,activities/820695213.gpx,93.30000305175781,15.422100067138672,3760.0,3554.0,24504.900390625,14.100000381469727,,183.9248046875,,49.70000076293945,122.0999984741211,15.699999809265137,-0.0012242449447512627,,,,,,,,261.13385009765625,1034.79833984375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
837154788,"Jan 19, 2017, 1:10:48 PM",Afternoon Ride,Ride,,5330,33.86,,,false,,Rockhopper,activities/837154788.gpx,92.4000015258789,15.422100067138672,5330.0,4953.0,33859.3984375,12.699999809265137,,185.78158569335938,,44.0,108.0999984741211,12.399999618530273,0.0,,,,,,,,259.85711669921875,1435.0849609375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
843674764,"Jan 25, 2017, 9:42:04 AM",Very Foggy Morning Ride,Ride,"I could hardly see where I was going. Max temp was 2 degrees, usually around 0-1 degrees. My fingers didn't work when I got back. ",8397,54.78,,,false,,Rockhopper,activities/843674764.gpx,92.4000015258789,15.422100067138672,8397.0,8043.0,54788.1015625,13.399999618530273,,322.5379333496094,323.8380126953125,49.79999923706055,125.0,15.699999809265137,-0.00237277802079916,,,,,,,,254.81475830078125,2285.1669921875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
856201358,"Feb 5, 2017, 1:50:32 PM",Afternoon Ride with the kids,Ride,,4426,10.60,,,false,,Rockhopper,activities/856201358.gpx,90.9000015258789,15.422100067138672,4426.0,3679.0,10606.2001953125,6.5,,51.871337890625,,40.5,63.0,14.899999618530273,0.008485603146255016,,,,,,,,88.84791564941406,364.4616394042969,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
858220631,"Feb 7, 2017, 12:53:47 PM",Short Lunch Ride,Ride,,2772,18.14,,,false,,Rockhopper,activities/858220631.gpx,90.9000015258789,15.422100067138672,2772.0,2675.0,18140.599609375,15.600000381469727,,141.0441436767578,,42.0,109.0,11.199999809265137,-0.00606374628841877,,,,,,,,261.0726623535156,778.682861328125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
862520452,"Feb 11, 2017, 12:26:56 PM",Lunch Ride with Ava,Ride,,3776,9.57,,,false,,Rockhopper,activities/862520452.gpx,90.9000015258789,15.422100067138672,3776.0,2960.0,9574.099609375,6.800000190734863,,39.65320587158203,,34.0,61.79999923706055,9.100000381469727,-0.0020889691077172756,,,,,,,,97.7112808227539,322.48638916015625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
866041113,"Feb 14, 2017, 12:35:41 PM",Lunch Ride,Ride,,5713,37.20,,,false,,Rockhopper,activities/866041113.gpx,91.5,15.422100067138672,5713.0,5214.0,37204.69921875,14.300000190734863,,237.9825439453125,,44.0,118.69999694824219,10.0,-0.0002687832457013428,,,,,,,,278.2009582519531,1617.3521728515625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
871625700,"Feb 19, 2017, 6:33:03 AM",Clare and back again,Ride,,8158,53.76,,,false,,Rockhopper,activities/871625700.gpx,91.5,15.422100067138672,8158.0,7847.0,53763.19921875,11.800000190734863,,208.85523986816406,,44.0,125.0999984741211,22.0,-0.0005580025026574731,,,,,,,,243.96498107910156,2134.548583984375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,""
879922635,"Feb 26, 2017, 6:04:32 AM",Birthday Morning Ride,Ride,,7407,46.76,,,false,,Rockhopper,activities/879922635.gpx,89.0,15.422100067138672,7407.0,6931.0,46763.8984375,14.5,,260.2413635253906,261.0409851074219,44.0,125.0999984741211,10.100000381469727,-0.0017107212916016579,,,,,,,,245.22877502441406,1895.1456298828125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2992576.0,,,,,,,,,,,,,,,,,,media/9f130f35-7185-4ceb-b0c7-58b4697e0a15.jpg
888142252,"Mar 5, 2017, 5:42:34 AM",First ride on my new bike,Ride,"",8460,64.20,,,false,,Zenium,activities/888142252.gpx,90.0999984741211,10.523300170898438,8460.0,8053.0,64202.80078125,15.600000381469727,,367.3528137207031,368.15301513671875,49.70000076293945,124.9000015258789,23.399999618530273,-0.0012460516300052404,,,,,,,,180.75521850585938,1623.016357421875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3610338.0,,,,,,,,,,,,,,,,,,""
898666229,"Mar 13, 2017, 12:56:09 PM",Sunny Lunch Ride,Ride,,4999,38.61,,,false,,Zenium,activities/898666229.gpx,89.0,10.523300170898438,4999.0,4747.0,38616.0,14.600000381469727,,216.43646240234375,217.33599853515625,44.0,125.0999984741211,10.600000381469727,-0.002330640098080039,,,,,,,,189.05955505371094,1000.6766357421875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3610338.0,,,,,,,,,,,,,,,,,,""
905676646,"Mar 19, 2017, 5:11:28 AM",Very widy ride to the highest point in Cambridgeshire,Ride,,11004,82.75,,,false,,Zenium,activities/905676646.gpx,89.0,10.523300170898438,11004.0,10696.0,82758.8984375,17.600000381469727,,607.1180419921875,607.1179809570312,44.0,148.0,18.100000381469727,0.0,,,,,,,,175.51536560058594,2093.198974609375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3610338.0,,,,,,,,,,,,,,,,,,""
912383462,"Mar 24, 2017, 12:07:08 PM",Lunch Ride,Ride,,2240,16.48,,,false,,Zenium,activities/912383462.gpx,88.4000015258789,10.523300170898438,2240.0,2133.0,16487.599609375,15.899999618530273,,95.59119415283203,,44.0,106.5,9.600000381469727,0.0018195492448285222,,,,,,,,175.14373779296875,416.5440979003906,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3610338.0,,,,,,,,,,,,,,,,,,""
918340699,"Mar 28, 2017, 5:19:42 PM",Beautiful Evening Ride,Ride,,3342,25.26,,,false,,Zenium,activities/918340699.gpx,88.4000015258789,10.523300170898438,3342.0,2969.0,25263.19921875,14.800000190734863,,176.17198181152344,177.3719940185547,49.900001525878906,125.0,13.300000190734863,-0.0047499919310212135,,,,,,,,195.02786254882812,645.6275024414062,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3610338.0,,,,,,,,,,,,,,,,,,""
